
Predictions were generated on 15-Jun-2023 at 14:54:27 using BeamDyn




Time	TipRDxr             	TipRDyr             	TipRDzr             	TipTDxr             	TipTDyr             	TipTDzr             	N001_TDxr           	N002_TDxr           	N003_TDxr           	N004_TDxr           	N005_TDxr           	N006_TDxr           	N007_TDxr           	N008_TDxr           	N009_TDxr           	N010_TDxr           	N011_TDxr           	N001_TDyr           	N002_TDyr           	N003_TDyr           	N004_TDyr           	N005_TDyr           	N006_TDyr           	N007_TDyr           	N008_TDyr           	N009_TDyr           	N010_TDyr           	N011_TDyr           	N001_TDzr           	N002_TDzr           	N003_TDzr           	N004_TDzr           	N005_TDzr           	N006_TDzr           	N007_TDzr           	N008_TDzr           	N009_TDzr           	N010_TDzr           	N011_TDzr           	N001_RDxr           	N002_RDxr           	N003_RDxr           	N004_RDxr           	N005_RDxr           	N006_RDxr           	N007_RDxr           	N008_RDxr           	N009_RDxr           	N010_RDxr           	N011_RDxr           	N001_RDyr           	N002_RDyr           	N003_RDyr           	N004_RDyr           	N005_RDyr           	N006_RDyr           	N007_RDyr           	N008_RDyr           	N009_RDyr           	N010_RDyr           	N011_RDyr           	N001_RDzr           	N002_RDzr           	N003_RDzr           	N004_RDzr           	N005_RDzr           	N006_RDzr           	N007_RDzr           	N008_RDzr           	N009_RDzr           	N010_RDzr           	N011_RDzr           	N001_AbsXg          	N002_AbsXg          	N003_AbsXg          	N004_AbsXg          	N005_AbsXg          	N006_AbsXg          	N007_AbsXg          	N008_AbsXg          	N009_AbsXg          	N010_AbsXg          	N011_AbsXg          	N001_AbsYg          	N002_AbsYg          	N003_AbsYg          	N004_AbsYg          	N005_AbsYg          	N006_AbsYg          	N007_AbsYg          	N008_AbsYg          	N009_AbsYg          	N010_AbsYg          	N011_AbsYg          	N001_AbsZg          	N002_AbsZg          	N003_AbsZg          	N004_AbsZg          	N005_AbsZg          	N006_AbsZg          	N007_AbsZg          	N008_AbsZg          	N009_AbsZg          	N010_AbsZg          	N011_AbsZg          	N001_AbsXr          	N002_AbsXr          	N003_AbsXr          	N004_AbsXr          	N005_AbsXr          	N006_AbsXr          	N007_AbsXr          	N008_AbsXr          	N009_AbsXr          	N010_AbsXr          	N011_AbsXr          	N001_AbsYr          	N002_AbsYr          	N003_AbsYr          	N004_AbsYr          	N005_AbsYr          	N006_AbsYr          	N007_AbsYr          	N008_AbsYr          	N009_AbsYr          	N010_AbsYr          	N011_AbsYr          	N001_AbsZr          	N002_AbsZr          	N003_AbsZr          	N004_AbsZr          	N005_AbsZr          	N006_AbsZr          	N007_AbsZr          	N008_AbsZr          	N009_AbsZr          	N010_AbsZr          	N011_AbsZr          
(s)	(-)	(-)	(-)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(-)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)	(m)
       0.000000	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02
       0.002000	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.0746141E-03	 -6.9234858E-09	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	 -9.8303587E-12	 -1.0912515E-10	 -3.6749270E-10	 -8.1442408E-10	 -1.4544170E-09	 -2.2776376E-09	 -3.2660523E-09	 -4.3951474E-09	 -5.6310796E-09	 -6.9234858E-09	  0.0000000E+00	 -2.8742626E-06	 -5.7979000E-06	 -8.3489594E-06	 -1.0430649E-05	 -1.2103625E-05	 -1.3464717E-05	 -1.4572106E-05	 -1.5416936E-05	 -1.5941377E-05	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02
       0.004000	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.0746141E-03	 -6.9234858E-09	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	 -9.8303587E-12	 -1.0912515E-10	 -3.6748915E-10	 -8.1442408E-10	 -1.4544170E-09	 -2.2776376E-09	 -3.2660523E-09	 -4.3951474E-09	 -5.6310796E-09	 -6.9234858E-09	  0.0000000E+00	 -2.8742626E-06	 -5.7979000E-06	 -8.3489594E-06	 -1.0430649E-05	 -1.2103625E-05	 -1.3464717E-05	 -1.4572106E-05	 -1.5416936E-05	 -1.5941377E-05	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02
       0.006000	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.0746141E-03	 -6.9234858E-09	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	 -9.8303587E-12	 -1.0912515E-10	 -3.6749270E-10	 -8.1442408E-10	 -1.4544170E-09	 -2.2776376E-09	 -3.2660523E-09	 -4.3951474E-09	 -5.6310796E-09	 -6.9234858E-09	  0.0000000E+00	 -2.8742626E-06	 -5.7979000E-06	 -8.3489594E-06	 -1.0430649E-05	 -1.2103625E-05	 -1.3464717E-05	 -1.4572106E-05	 -1.5416936E-05	 -1.5941377E-05	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02
       0.008000	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.0746141E-03	 -6.9234858E-09	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	 -9.8303587E-12	 -1.0912515E-10	 -3.6749270E-10	 -8.1442408E-10	 -1.4544170E-09	 -2.2776376E-09	 -3.2660523E-09	 -4.3951474E-09	 -5.6310796E-09	 -6.9234858E-09	  0.0000000E+00	 -2.8742626E-06	 -5.7979000E-06	 -8.3489594E-06	 -1.0430649E-05	 -1.2103625E-05	 -1.3464717E-05	 -1.4572106E-05	 -1.5416936E-05	 -1.5941377E-05	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02
       0.010000	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.0746141E-03	 -6.9234858E-09	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	 -9.8321351E-12	 -1.0912515E-10	 -3.6749270E-10	 -8.1442408E-10	 -1.4544241E-09	 -2.2776447E-09	 -3.2660523E-09	 -4.3951474E-09	 -5.6310796E-09	 -6.9234858E-09	  0.0000000E+00	 -2.8742626E-06	 -5.7979000E-06	 -8.3489594E-06	 -1.0430649E-05	 -1.2103625E-05	 -1.3464717E-05	 -1.4572106E-05	 -1.5416936E-05	 -1.5941377E-05	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02
       0.012000	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.0746141E-03	 -6.9234858E-09	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	 -9.8321351E-12	 -1.0912515E-10	 -3.6749270E-10	 -8.1442408E-10	 -1.4544241E-09	 -2.2776376E-09	 -3.2660523E-09	 -4.3951474E-09	 -5.6310796E-09	 -6.9234858E-09	  0.0000000E+00	 -2.8742626E-06	 -5.7979000E-06	 -8.3489594E-06	 -1.0430649E-05	 -1.2103625E-05	 -1.3464717E-05	 -1.4572106E-05	 -1.5416936E-05	 -1.5941377E-05	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02
       0.014000	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.0746141E-03	 -6.9234858E-09	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	 -9.8303587E-12	 -1.0912515E-10	 -3.6749270E-10	 -8.1442408E-10	 -1.4544170E-09	 -2.2776376E-09	 -3.2660523E-09	 -4.3951474E-09	 -5.6310796E-09	 -6.9234858E-09	  0.0000000E+00	 -2.8742626E-06	 -5.7979000E-06	 -8.3489594E-06	 -1.0430649E-05	 -1.2103625E-05	 -1.3464717E-05	 -1.4572106E-05	 -1.5416936E-05	 -1.5941377E-05	 -1.6103130E-05	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4504598E-05	  5.8338315E-05	  1.2940622E-04	  2.2379402E-04	  3.3716321E-04	  4.6563026E-04	  6.0612971E-04	  7.5626120E-04	  9.1362043E-04	  1.0746141E-03	  0.0000000E+00	  1.0000000E+01	  2.0000000E+01	  3.0000000E+01	  4.0000000E+01	  5.0000000E+01	  6.0000000E+01	  7.0000000E+01	  8.0000000E+01	  9.0000000E+01	  1.0000000E+02
